ID,Income,Age,Experience,Married/Single,House_Ownership,Car_Ownership,Profession,CITY,STATE,CURRENT_JOB_YRS,CURRENT_HOUSE_YRS,Risk_Flag
7508,1085710,72,12,single,rented,no,Librarian,Kollam,Kerala,9,10,0
7509,4241009,66,12,single,rented,no,Web designer,Latur,Maharashtra,12,14,0
7510,3804173,21,18,married,rented,yes,Scientist,Rewa,Madhya Pradesh,8,14,0
7511,6716124,49,0,single,rented,no,Industrial Engineer,Raiganj,West Bengal,0,12,0
7512,4279399,49,4,single,rented,yes,Microbiologist,Pallavaram,Tamil Nadu,4,10,0
7513,3658284,57,0,single,rented,yes,Fashion Designer,Jammu[16],Jammu and Kashmir,0,11,0
7514,315321,68,3,single,owned,no,Biomedical Engineer,Aurangabad,Maharashtra,3,13,0
7515,7211746,58,20,single,rented,yes,Architect,Asansol,West Bengal,10,11,0
7516,2037154,41,9,single,rented,yes,Aviator,Madanapalle,Andhra Pradesh,6,14,0
7517,6152756,49,3,married,rented,no,Psychologist,Surat,Gujarat,3,14,0
7518,7782347,76,8,single,rented,yes,Physician,Kolkata,West Bengal,8,14,0
7519,8658161,79,13,single,rented,no,Politician,Ozhukarai,Puducherry,13,10,0
7520,2967553,40,19,single,rented,yes,Secretary,Surat,Gujarat,10,10,0
7521,6621129,57,8,single,rented,no,Microbiologist,Jaipur,Rajasthan,8,13,0
7522,529939,48,18,single,rented,no,Chemical engineer,Mathura,Uttar Pradesh,6,13,1
7523,6006615,62,19,single,rented,no,Biomedical Engineer,Orai,Uttar Pradesh,12,12,0
7524,2139680,76,8,single,rented,yes,Technology specialist,Saharsa[29],Bihar,4,12,0
7525,3241552,44,13,single,rented,no,Physician,Nizamabad,Telangana,4,10,0
7526,9779309,57,15,single,rented,no,Mechanical engineer,Mahbubnagar,Telangana,11,13,0
7527,5331462,57,20,single,rented,yes,Artist,Mehsana,Gujarat,8,14,0
7528,3464807,60,7,single,rented,yes,Software Developer,Madhyamgram,West Bengal,7,10,0
7529,6191553,68,15,single,norent_noown,yes,Technician,Serampore,West Bengal,13,14,0
7530,4501529,66,8,single,rented,no,Design Engineer,Buxar[37],Bihar,8,11,0
7531,6658067,75,10,single,rented,no,Dentist,Panihati,West Bengal,8,10,0
7532,8420858,55,14,single,rented,no,Technology specialist,Bhagalpur,Bihar,7,13,0
7533,6861266,58,3,single,rented,yes,Economist,Satara,Maharashtra,3,13,0
7534,9122548,58,12,single,rented,no,Firefighter,Saharsa[29],Bihar,9,14,1
7535,4097229,28,9,single,rented,no,Comedian,Sri Ganganagar,Rajasthan,9,12,0
7536,7458144,26,13,single,rented,yes,Technical writer,Bahraich,Uttar Pradesh,7,11,1
7537,6868118,25,16,single,rented,no,Secretary,Danapur,Bihar,13,13,0
7538,6591039,72,15,single,rented,yes,Politician,Thanjavur,Tamil Nadu,3,14,0
7539,242890,78,12,single,rented,no,Scientist,Karnal,Haryana,3,10,1
7540,1951736,72,12,single,rented,yes,Chartered Accountant,Berhampur,Odisha,11,11,0
7541,6712876,51,17,single,rented,yes,Librarian,Panchkula,Haryana,3,14,0
7542,2775071,59,19,single,rented,no,Chef,Bally,West Bengal,4,12,0
7543,7645788,71,17,single,rented,yes,Civil engineer,Pudukkottai,Tamil Nadu,13,14,0
7544,7793645,65,20,single,rented,no,Computer operator,North Dumdum,West Bengal,7,14,0
7545,8012134,48,0,single,rented,no,Technology specialist,Rourkela,Odisha,0,10,0
7546,8561605,41,16,single,rented,no,Statistician,Bangalore,Karnataka,9,11,0
7547,8005797,58,5,single,rented,yes,Surveyor,Shivpuri,Madhya Pradesh,5,14,0
7548,586263,53,14,single,rented,no,Secretary,Vijayanagaram,Andhra Pradesh,4,13,0
7549,7074289,37,1,married,rented,no,Geologist,Anantapuram[24],Andhra Pradesh,1,12,0
7550,8413446,35,11,single,rented,no,Technician,Tenali,Andhra Pradesh,4,11,0
7551,2317886,39,15,single,rented,yes,Geologist,Raichur,Karnataka,3,13,0
7552,5665290,56,4,single,rented,yes,Scientist,Visakhapatnam[4],Andhra Pradesh,4,13,0
7553,1223133,68,6,single,norent_noown,no,Chartered Accountant,Kozhikode,Kerala,6,10,0
7554,267701,65,19,single,rented,yes,Politician,Sambhal,Uttar Pradesh,9,13,0
7555,188377,59,11,single,owned,no,Industrial Engineer,Durg,Chhattisgarh,8,14,0
7556,4980371,64,17,single,rented,no,Microbiologist,Pondicherry,Puducherry,8,14,0
7557,9148621,43,9,single,rented,no,Police officer,Bilaspur,Chhattisgarh,3,12,0
7558,4465809,25,6,single,rented,no,Architect,Amaravati,Andhra Pradesh,4,12,0
7559,8639080,67,14,single,rented,no,Drafter,Tenali,Andhra Pradesh,7,14,0
7560,1047915,23,4,single,rented,yes,Artist,Dhule,Maharashtra,4,11,0
7561,57536,48,13,single,rented,no,Chef,Thanjavur,Tamil Nadu,7,13,0
7562,5384499,44,2,married,owned,yes,Librarian,Suryapet,Telangana,2,13,0
7563,5431918,40,1,single,rented,no,Artist,Amaravati,Andhra Pradesh,1,14,0
7564,1796846,45,16,single,rented,yes,Software Developer,Bidar,Karnataka,9,14,0
7565,6851394,48,16,single,rented,no,Design Engineer,Phagwara,Punjab,10,14,0
7566,6793952,78,14,single,rented,yes,Psychologist,Arrah,Bihar,4,13,0
7567,9545124,29,2,single,rented,yes,Mechanical engineer,Pondicherry,Puducherry,2,11,0
7568,1025043,75,5,single,rented,no,Drafter,Tenali,Andhra Pradesh,5,10,0
7569,6425594,75,6,single,rented,no,Secretary,Madurai,Tamil Nadu,6,11,0
7570,1672431,45,8,single,rented,no,Drafter,Jalandhar,Punjab,8,14,0
7571,2307941,32,18,single,norent_noown,no,Design Engineer,Durgapur,West Bengal,13,10,1
7572,9807280,37,0,single,rented,no,Analyst,Naihati,West Bengal,0,13,0
7573,5186921,40,4,single,rented,yes,Surveyor,Khammam,Telangana,4,10,0
7574,6805823,48,2,married,rented,yes,Industrial Engineer,Fatehpur,Uttar Pradesh,2,12,1
7575,3203489,36,3,single,rented,yes,Computer hardware engineer,Salem,Tamil Nadu,3,10,0
7576,9780861,60,14,single,rented,no,Microbiologist,Kottayam,Kerala,8,14,0
7577,3419204,79,18,single,owned,no,Geologist,Kottayam,Kerala,3,12,0
7578,6877905,40,9,single,rented,yes,Lawyer,Bulandshahr,Uttar Pradesh,7,11,0
7579,4360408,47,19,single,rented,no,Industrial Engineer,Ratlam,Madhya Pradesh,6,13,1
7580,1477651,50,15,single,rented,no,Surveyor,Dewas,Madhya Pradesh,8,13,0
7581,8305013,45,0,single,rented,no,Statistician,Dehradun,Uttarakhand,0,11,0
7582,5323346,29,12,single,rented,no,Computer hardware engineer,Kolkata,West Bengal,4,14,0
7583,3939397,52,19,single,rented,yes,Flight attendant,Chennai,Tamil Nadu,3,10,0
7584,3475913,37,17,single,rented,no,Web designer,Kolkata,West Bengal,4,14,0
7585,9976619,71,5,single,rented,no,Artist,New Delhi,Delhi,4,12,0
7586,495619,26,1,single,rented,no,Consultant,Raiganj,West Bengal,1,14,0
7587,7245269,37,19,single,rented,no,Surgeon,Agra,Uttar Pradesh,10,12,0
7588,4214101,60,16,single,norent_noown,no,Hotel Manager,Satna,Madhya Pradesh,13,10,0
7589,8589490,32,10,single,rented,no,Statistician,Amravati,Maharashtra,10,10,0
7590,8944435,51,2,single,rented,no,Mechanical engineer,Belgaum,Karnataka,2,11,0
7591,9311486,68,9,single,rented,no,Lawyer,Panchkula,Haryana,9,12,0
7592,7150957,58,11,single,rented,no,Fashion Designer,Gurgaon,Haryana,7,12,0
7593,3345583,32,2,single,rented,no,Mechanical engineer,Ozhukarai,Puducherry,2,14,1
7594,283529,39,20,single,rented,no,Web designer,Kurnool[18],Andhra Pradesh,9,14,0
7595,622487,64,10,single,rented,no,Biomedical Engineer,Durg,Chhattisgarh,10,10,0
7596,8386323,22,14,single,rented,yes,Surgeon,Katni,Madhya Pradesh,12,10,0
7597,8535775,33,18,single,rented,no,Technician,Tinsukia,Assam,5,13,0
7598,6370366,59,2,single,rented,yes,Graphic Designer,Yamunanagar,Haryana,2,13,0
7599,1558402,67,2,single,owned,yes,Army officer,Barasat,West Bengal,2,12,1
7600,2777062,23,18,single,rented,no,Artist,Sambalpur,Odisha,6,12,1
7601,3215432,37,6,single,rented,yes,Consultant,Haridwar,Uttarakhand,6,12,1
7602,5109740,39,6,single,rented,no,Flight attendant,Kanpur,Uttar Pradesh,6,14,0
7603,605878,51,5,single,rented,no,Technical writer,Ranchi,Jharkhand,4,11,0
7604,358137,21,14,single,rented,no,Hotel Manager,Hyderabad,Telangana,3,12,0
7605,5522087,58,4,single,rented,yes,Librarian,Chapra,Bihar,4,13,0
7606,2361934,78,0,married,rented,yes,Air traffic controller,Ozhukarai,Puducherry,0,12,0
7607,3775596,73,1,single,rented,no,Secretary,Ongole,Andhra Pradesh,1,10,0
7608,5469957,21,8,single,rented,yes,Psychologist,Bijapur,Karnataka,8,12,0
7609,4195751,58,14,single,rented,no,Analyst,Imphal,Manipur,4,13,0
7610,3083768,34,12,single,rented,no,Magistrate,Begusarai,Bihar,5,11,0
7611,1526173,35,19,single,rented,yes,Police officer,Katni,Madhya Pradesh,13,14,0
7612,1629140,33,7,single,rented,no,Analyst,Allahabad,Uttar Pradesh[5],7,13,0
7613,6382617,60,14,single,rented,yes,Analyst,Coimbatore,Tamil Nadu,12,12,0
7614,6381958,63,0,single,rented,yes,Politician,Thane,Maharashtra,0,12,0
7615,7367226,32,20,single,rented,no,Computer operator,Purnia[26],Bihar,9,12,0
7616,7433875,32,12,single,rented,yes,Fashion Designer,Chennai,Tamil Nadu,11,10,0
7617,2545624,55,19,single,rented,no,Fashion Designer,Surendranagar Dudhrej,Gujarat,12,11,0
7618,2859242,33,12,single,rented,yes,Surveyor,Hosur,Tamil Nadu,9,11,0
7619,6805962,75,18,single,rented,yes,Firefighter,Ambala,Haryana,12,14,0
7620,8455363,78,9,single,rented,no,Flight attendant,Pimpri-Chinchwad,Maharashtra,9,11,0
7621,317564,32,4,single,rented,no,Mechanical engineer,Kamarhati,West Bengal,4,14,0
7622,7753324,69,10,single,rented,no,Web designer,Danapur,Bihar,10,10,0
7623,4733565,41,19,single,rented,no,Consultant,Siwan[32],Bihar,8,13,0
7624,1620737,54,18,single,rented,yes,Librarian,Munger,Bihar,10,11,0
7625,2537374,45,6,single,rented,yes,Financial Analyst,Agra,Uttar Pradesh,3,10,0
7626,8162332,74,9,single,rented,no,Industrial Engineer,Durgapur,West Bengal,6,10,0
7627,7438038,33,6,single,norent_noown,no,Politician,Tenali,Andhra Pradesh,6,12,0
7628,4839082,74,17,single,rented,yes,Engineer,Tiruchirappalli[10],Tamil Nadu,9,14,0
7629,4160199,26,14,single,norent_noown,no,Technology specialist,Uluberia,West Bengal,13,14,0
7630,3281450,37,14,single,rented,no,Hotel Manager,Gulbarga,Karnataka,8,11,0
7631,3412690,66,13,single,rented,no,Hotel Manager,Amritsar,Punjab,11,14,0
7632,2000292,76,11,single,owned,no,Civil servant,Belgaum,Karnataka,11,12,0
7633,8744579,34,3,married,rented,yes,Web designer,Bikaner,Rajasthan,3,12,0
7634,7306045,52,7,single,rented,no,Statistician,Machilipatnam,Andhra Pradesh,7,11,0
7635,4804358,79,19,single,rented,no,Statistician,Bareilly,Uttar Pradesh,13,14,1
7636,4076692,77,20,married,rented,no,Lawyer,Sambalpur,Odisha,7,13,0
7637,9677982,32,15,single,rented,no,Statistician,Kanpur,Uttar Pradesh,6,14,0
7638,8397202,49,13,single,rented,yes,Biomedical Engineer,Ahmedabad,Gujarat,5,14,0
7639,4247262,62,15,married,rented,no,Secretary,Dibrugarh,Assam,4,10,0
7640,7877007,49,9,single,rented,no,Microbiologist,Amaravati,Andhra Pradesh,9,10,0
7641,9775375,62,9,single,rented,no,Consultant,Sambalpur,Odisha,3,12,0
7642,2820916,38,3,single,rented,no,Civil engineer,Khammam,Telangana,3,13,0
7643,9845816,31,20,single,rented,no,Lawyer,Thanjavur,Tamil Nadu,14,11,0
7644,2180261,78,1,single,rented,yes,Analyst,Anantapuram[24],Andhra Pradesh,1,12,0
7645,446041,67,19,single,rented,no,Air traffic controller,Agra,Uttar Pradesh,11,13,0
7646,8497305,70,11,single,rented,no,Lawyer,Satna,Madhya Pradesh,8,10,0
7647,7217971,72,5,single,rented,yes,Computer hardware engineer,Raebareli,Uttar Pradesh,5,14,1
7648,2037154,41,9,single,rented,yes,Aviator,Madanapalle,Andhra Pradesh,6,14,0
7649,363970,33,9,single,rented,no,Graphic Designer,Tiruchirappalli[10],Tamil Nadu,9,10,0
7650,6351922,57,6,married,rented,yes,Dentist,Khammam,Telangana,5,10,0
7651,7025012,70,6,single,rented,no,Lawyer,Aurangabad[39],Bihar,6,12,0
7652,1680177,33,18,single,owned,no,Industrial Engineer,Sonipat,Haryana,6,11,0
7653,9309815,79,5,single,rented,no,Politician,Nagaon,Assam,4,12,0
7654,1288371,51,2,single,rented,no,Air traffic controller,Guwahati,Assam,2,10,0
7655,926842,26,10,single,owned,no,Financial Analyst,Kolhapur,Maharashtra,10,12,0
7656,2157696,39,4,single,rented,no,Design Engineer,Karaikudi,Tamil Nadu,4,14,0
7657,4960308,76,7,single,rented,no,Technical writer,Hosur,Tamil Nadu,6,14,0
7658,3657620,54,3,single,rented,no,Flight attendant,Shimoga,Karnataka,3,13,0
7659,9088666,45,11,single,rented,no,Comedian,Imphal,Manipur,11,12,1
7660,8799564,36,19,single,rented,no,Statistician,Mangalore,Karnataka,7,13,0
7661,4324181,21,11,single,rented,no,Army officer,Ramagundam[27],Telangana,11,11,1
7662,4004905,44,1,single,rented,no,Financial Analyst,HubliÃ¢â‚¬â€œDharwad,Karnataka,1,14,0
7663,3453372,47,2,single,rented,no,Financial Analyst,Saharanpur,Uttar Pradesh,2,10,0
7664,991107,34,14,married,rented,yes,Designer,Saharsa[29],Bihar,7,10,0
7665,5069235,26,10,single,rented,yes,Biomedical Engineer,Jalna,Maharashtra,9,14,0
7666,9812058,72,1,single,rented,yes,Economist,Thrissur,Kerala,1,14,0
7667,3890846,58,16,married,rented,yes,Police officer,Guntur[13],Andhra Pradesh,4,11,0
7668,1066119,69,16,single,rented,yes,Technician,Gorakhpur,Uttar Pradesh,12,11,0
7669,9480069,64,2,single,rented,no,Chartered Accountant,Thoothukudi,Tamil Nadu,2,10,0
7670,635224,69,7,single,rented,yes,Technician,Vijayawada,Andhra Pradesh,7,12,0
7671,5284355,69,19,single,rented,no,Chartered Accountant,Kalyan-Dombivli,Maharashtra,6,12,0
7672,2940001,49,7,single,rented,no,Architect,Ballia,Uttar Pradesh,5,12,0
7673,8282569,62,9,single,rented,yes,Air traffic controller,Dehradun,Uttarakhand,5,12,0
7674,9530636,36,8,married,rented,no,Engineer,Tirunelveli,Tamil Nadu,6,12,0
7675,6671351,28,14,single,rented,no,Technology specialist,Munger,Bihar,13,12,0
7676,3426695,73,4,single,rented,no,Firefighter,Unnao,Uttar Pradesh,4,14,0
7677,5218820,76,14,single,owned,no,Civil servant,Karimnagar,Telangana,12,14,0
7678,4697227,53,5,single,rented,no,Air traffic controller,Kamarhati,West Bengal,5,13,0
7679,7454716,49,5,single,rented,yes,Graphic Designer,Ajmer,Rajasthan,5,13,0
7680,3693362,57,15,single,rented,no,Web designer,Sangli-Miraj & Kupwad,Maharashtra,11,10,0
7681,3528671,72,2,single,rented,no,Politician,Bhavnagar,Gujarat,2,10,0
7682,6570794,55,4,single,rented,no,Engineer,Madurai,Tamil Nadu,4,13,0
7683,7424998,33,9,single,rented,no,Psychologist,Panihati,West Bengal,6,13,0
7684,411534,76,8,married,rented,no,Civil servant,Phusro,Jharkhand,8,11,0
7685,1780115,34,2,single,rented,no,Secretary,Firozabad,Uttar Pradesh,2,13,0
7686,6660597,40,2,single,rented,yes,Mechanical engineer,Fatehpur,Uttar Pradesh,2,14,1
7687,9931632,51,4,married,rented,no,Scientist,Ozhukarai,Puducherry,4,12,1
7688,5432859,22,11,single,rented,no,Scientist,Jalna,Maharashtra,11,13,0
7689,2921004,47,4,single,rented,yes,Geologist,Dindigul,Tamil Nadu,4,11,0
7690,7371023,24,16,single,rented,no,Hotel Manager,Ongole,Andhra Pradesh,10,14,1
7691,3350415,29,9,single,rented,no,Librarian,Vasai-Virar,Maharashtra,6,12,0
7692,1969474,65,12,single,rented,no,Designer,Mysore[7][8][9],Karnataka,12,12,0
7693,2522107,30,5,single,rented,no,Magistrate,Dibrugarh,Assam,5,13,0
7694,2607195,28,2,single,rented,yes,Chartered Accountant,Vijayawada,Andhra Pradesh,2,13,0
7695,6178223,46,19,single,owned,yes,Architect,Kanpur,Uttar Pradesh,11,13,0
7696,2214555,45,4,single,rented,no,Comedian,Sonipat,Haryana,4,12,1
7697,5899823,46,8,married,rented,no,Architect,Faridabad,Haryana,8,13,0
7698,9819070,25,11,single,rented,no,Lawyer,Katihar,Bihar,6,10,0
7699,8062793,56,18,single,rented,no,Hotel Manager,Davanagere,Karnataka,8,13,0
7700,8390119,37,0,single,rented,no,Consultant,Guna,Madhya Pradesh,0,14,0
7701,8526672,32,18,single,rented,no,Financial Analyst,Anand,Gujarat,6,14,0
7702,7767363,22,16,single,rented,no,Artist,Khammam,Telangana,3,14,0
7703,5615027,23,14,single,rented,yes,Civil engineer,Dehradun,Uttarakhand,14,14,0
7704,8515666,62,13,married,rented,no,Physician,Guntakal,Andhra Pradesh,7,11,0
7705,1621444,22,16,single,rented,no,Dentist,Gaya,Bihar,9,11,0
7706,8058934,75,7,single,rented,yes,Official,Guna,Madhya Pradesh,3,14,0
7707,6403083,67,2,single,rented,yes,Flight attendant,Ongole,Andhra Pradesh,2,12,0
7708,8341775,47,7,single,rented,no,Technical writer,Deoghar,Jharkhand,3,14,0
7709,6725891,25,11,single,owned,no,Graphic Designer,Ambala,Haryana,11,14,0
7710,2916261,55,15,single,owned,no,Architect,Salem,Tamil Nadu,7,14,0
7711,6584784,64,1,single,rented,no,Aviator,Ichalkaranji,Maharashtra,1,13,0
7712,9627539,56,2,single,rented,yes,Designer,Varanasi,Uttar Pradesh,2,13,0
7713,6350875,41,5,single,rented,no,Lawyer,Bokaro,Jharkhand,5,11,1
7714,6060465,49,11,married,rented,yes,Librarian,Pune,Maharashtra,10,14,0
7715,4072094,39,9,single,rented,no,Graphic Designer,Farrukhabad,Uttar Pradesh,9,14,0
7716,3465762,55,13,single,rented,no,Psychologist,Khandwa,Madhya Pradesh,7,10,0
7717,6084338,22,10,single,rented,no,Chef,Bharatpur,Rajasthan,10,12,0
7718,1770158,39,2,single,rented,no,Chemical engineer,Ambattur,Tamil Nadu,2,10,0
7719,2018913,68,7,single,rented,yes,Web designer,Dewas,Madhya Pradesh,7,13,1
7720,7186245,62,2,single,rented,no,Technician,Gandhinagar,Gujarat,2,13,1
7721,3036729,23,20,single,rented,no,Psychologist,Visakhapatnam[4],Andhra Pradesh,9,10,1
7722,8956541,65,1,single,rented,no,Librarian,Hapur,Uttar Pradesh,1,11,0
7723,8985118,66,11,single,rented,yes,Artist,Pune,Maharashtra,5,12,0
7724,897017,45,0,single,rented,yes,Software Developer,Vadodara,Gujarat,0,13,0
7725,6528361,40,4,single,rented,no,Biomedical Engineer,Guntur[13],Andhra Pradesh,4,13,0
7726,5040214,29,7,single,rented,no,Web designer,Sagar,Madhya Pradesh,3,11,0
7727,6509681,30,10,single,rented,yes,Industrial Engineer,Nadiad,Gujarat,10,10,0
7728,3883838,62,19,single,rented,no,Web designer,Chapra,Bihar,13,13,0
7729,8440968,22,12,single,rented,no,Design Engineer,Saharsa[29],Bihar,5,12,0
7730,6677142,26,12,single,rented,no,Flight attendant,Vellore,Tamil Nadu,10,11,0
7731,9812254,35,15,single,norent_noown,no,Magistrate,Jorhat,Assam,8,11,0
7732,6562548,46,7,single,rented,yes,Scientist,Hosur,Tamil Nadu,7,12,1
7733,4329497,66,2,single,rented,no,Mechanical engineer,Raipur,Chhattisgarh,2,11,0
7734,2729670,23,10,single,rented,no,Army officer,Secunderabad,Telangana,10,13,0
7735,1442794,35,20,married,rented,no,Microbiologist,Haldia,West Bengal,10,10,0
7736,8891641,67,15,single,rented,no,Technician,Thanjavur,Tamil Nadu,7,12,1
7737,3752757,34,2,single,rented,no,Dentist,Muzaffarpur,Bihar,2,13,0
7738,8368330,21,20,single,rented,yes,Surveyor,Durg,Chhattisgarh,5,14,0
7739,3356017,52,0,single,rented,yes,Civil servant,Etawah,Uttar Pradesh,0,14,0
7740,1692032,78,14,single,rented,no,Surveyor,Bidhannagar,West Bengal,12,13,0
7741,771891,50,0,single,rented,no,Army officer,Silchar,Assam,0,13,1
7742,8639080,67,14,single,rented,no,Drafter,Tenali,Andhra Pradesh,7,14,0
7743,5178562,28,9,single,rented,no,Magistrate,Bulandshahr,Uttar Pradesh,9,12,0
7744,1688289,75,17,single,owned,no,Psychologist,Rohtak,Haryana,13,14,0
7745,3466926,54,18,married,norent_noown,no,Technician,Anand,Gujarat,7,12,0
7746,444242,77,11,married,rented,no,Dentist,Dibrugarh,Assam,8,12,0
7747,6777059,76,8,single,rented,no,Surgeon,Gandhidham,Gujarat,8,11,0
7748,1655968,46,12,single,rented,no,Chartered Accountant,Kanpur,Uttar Pradesh,8,10,0
7749,5325554,48,7,married,rented,no,Librarian,Jamalpur[36],Bihar,4,12,1
7750,1934708,74,13,single,rented,no,Hotel Manager,Bareilly,Uttar Pradesh,3,11,1
7751,8663784,42,9,single,rented,no,Architect,Satara,Maharashtra,9,10,0
7752,1192674,43,13,single,rented,no,Biomedical Engineer,Howrah,West Bengal,8,14,0
7753,9768584,52,14,married,rented,yes,Magistrate,Barasat,West Bengal,11,10,0
7754,2608473,77,20,single,rented,no,Dentist,Muzaffarnagar,Uttar Pradesh,6,13,0
7755,5792307,24,9,single,rented,yes,Magistrate,Chandigarh_city,Chandigarh,8,13,1
7756,9345456,35,12,married,rented,yes,Civil servant,Pallavaram,Tamil Nadu,7,10,0
7757,1877926,52,16,single,rented,no,Fashion Designer,Bhiwani,Haryana,14,13,0
7758,4373442,46,1,single,rented,no,Police officer,Alappuzha,Kerala,1,10,0
7759,8803601,78,4,single,rented,no,Statistician,Bijapur,Karnataka,4,11,0
7760,4739684,34,18,single,rented,no,Physician,Bulandshahr,Uttar Pradesh,10,13,0
7761,1359452,59,5,married,rented,no,Financial Analyst,Kota[6],Rajasthan,5,14,0
7762,8817640,34,5,single,rented,no,Petroleum Engineer,Ongole,Andhra Pradesh,5,13,1
7763,1762916,68,16,single,rented,no,Geologist,Tinsukia,Assam,5,13,0
7764,9734841,78,12,single,owned,no,Artist,Panihati,West Bengal,4,14,0
7765,2421226,49,19,single,rented,yes,Analyst,Rajkot,Gujarat,9,10,0
7766,9282657,57,17,single,rented,no,Web designer,Sonipat,Haryana,3,14,0
7767,3372200,32,11,married,rented,no,Flight attendant,Navi Mumbai,Maharashtra,4,12,0
7768,4066365,56,13,single,rented,no,Secretary,Bhilai,Chhattisgarh,7,14,1
7769,8331889,63,0,single,rented,no,Industrial Engineer,Noida,Uttar Pradesh,0,11,0
7770,532746,78,18,married,rented,yes,Petroleum Engineer,Haridwar,Uttarakhand,10,12,1
7771,2207354,75,13,married,rented,no,Web designer,Bhubaneswar,Odisha,8,14,0
7772,5768112,52,3,single,owned,no,Physician,Karawal Nagar,Delhi,3,11,0
7773,83225,32,16,single,rented,no,Civil servant,Madhyamgram,West Bengal,14,10,1
7774,3952093,57,7,single,rented,no,Police officer,Muzaffarnagar,Uttar Pradesh,7,10,1
7775,6359903,61,3,single,rented,yes,Consultant,Sambhal,Uttar Pradesh,3,12,0
7776,2737514,58,14,single,rented,no,Technician,Visakhapatnam[4],Andhra Pradesh,13,10,0
7777,9772105,29,12,single,rented,no,Aviator,Nagercoil,Tamil Nadu,8,14,1
